"channel","date_id","pid","net_sales_amount","year","month"
"AntwerpOutlet",2022-02-01,"eab43ad7da4f14c",1,"2022","02"
"AntwerpOutlet",2022-02-01,"eab43ad7da4f14c",1,"2022","02"
"online",2018-01-12,"eac46b6b85e5ef4",1,"2018","01"
"LeuvenStyles",2022-02-09,"eac48efccc1ba5b",1,"2022","02"
"AntwerpOutlet",2022-01-30,"eac5373a1b31b34",1,"2022","01"
"online",2022-02-01,"eac5373a1b31b34",1,"2022","02"
"online",2022-02-01,"eac5373a1b31b34",1,"2022","02"
"AntwerpOutlet",2022-02-01,"eac5373a1b31b34",1,"2022","02"
"GenkGallery",2022-02-11,"eae37eeb8a7345d",1,"2022","02"
"online",2022-02-11,"eae37eeb8a7345d",1,"2022","02"
"BrusselsMart",2022-02-11,"eae37eeb8a7345d",1,"2022","02"
"GhentBoutique",2022-02-12,"eae37eeb8a7345d",1,"2022","02"
"HasseltFashions",2022-02-12,"eae37eeb8a7345d",1,"2022","02"
"BrusselsMart",2022-02-12,"eae37eeb8a7345d",1,"2022","02"
"MechelenCenter",2022-02-19,"eae37eeb8a7345d",1,"2022","02"
"OstendStore",2022-02-19,"eae37eeb8a7345d",1,"2022","02"
"KortrijkShowroom",2022-02-19,"eae37eeb8a7345d",1,"2022","02"
"online",2022-02-19,"eae37eeb8a7345d",-1,"2022","02"
"NamurPoint",2022-02-19,"eae37eeb8a7345d",1,"2022","02"
"MonsPlaza",2022-02-19,"eae37eeb8a7345d",1,"2022","02"
"online",2022-02-19,"eae37eeb8a7345d",1,"2022","02"
"BruggeSquare",2022-02-19,"eae37eeb8a7345d",1,"2022","02"
"BrusselsMart",2022-02-19,"eae37eeb8a7345d",1,"2022","02"
"MonsPlaza",2022-02-19,"eae37eeb8a7345d",1,"2022","02"
"MonsPlaza",2022-02-19,"eae37eeb8a7345d",1,"2022","02"
"MonsPlaza",2022-02-20,"eae37eeb8a7345d",-1,"2022","02"
"online",2022-02-20,"eae37eeb8a7345d",-1,"2022","02"
"BrusselsMart",2022-02-20,"eae37eeb8a7345d",2,"2022","02"
"AalstEmporium",2022-02-20,"eae37eeb8a7345d",1,"2022","02"
"GenkGallery",2022-02-20,"eae37eeb8a7345d",1,"2022","02"
"BrusselsMart",2022-02-20,"eae37eeb8a7345d",1,"2022","02"
"KortrijkShowroom",2022-02-20,"eae37eeb8a7345d",1,"2022","02"
"CharleroiDepot",2022-02-20,"eae37eeb8a7345d",1,"2022","02"
"OstendStore",2022-02-20,"eae37eeb8a7345d",1,"2022","02"
"AntwerpOutlet",2022-02-20,"eae37eeb8a7345d",1,"2022","02"
"AntwerpOutlet",2022-02-21,"eae37eeb8a7345d",-1,"2022","02"
"BrusselsMart",2022-02-21,"eae37eeb8a7345d",2,"2022","02"
"AalstEmporium",2022-02-21,"eae37eeb8a7345d",1,"2022","02"
"AntwerpOutlet",2022-02-21,"eae37eeb8a7345d",1,"2022","02"
"AntwerpOutlet",2021-03-31,"eae3fc5002dde30",1,"2021","03"
"BruggeSquare",2021-04-01,"eae3fc5002dde30",1,"2021","04"
"BruggeSquare",2021-04-02,"eae3fc5002dde30",1,"2021","04"
"online",2020-03-30,"eaf08ccefa4233f",1,"2020","03"
"online",2020-03-30,"eaf08ccefa4233f",1,"2020","03"
"online",2020-03-30,"eaf08ccefa4233f",1,"2020","03"
"online",2020-03-30,"eaf08ccefa4233f",2,"2020","03"
"online",2020-03-30,"eaf08ccefa4233f",1,"2020","03"
"online",2020-03-30,"eaf08ccefa4233f",2,"2020","03"
"LeuvenStyles",2022-03-23,"eb0501a578cca20",1,"2022","03"
"LeuvenStyles",2022-04-01,"eb0501a578cca20",1,"2022","04"
"HasseltFashions",2022-01-21,"eb4272811269d5e",1,"2022","01"
"NamurPoint",2022-01-21,"eb4272811269d5e",1,"2022","01"
"AntwerpOutlet",2022-01-22,"eb4272811269d5e",1,"2022","01"
"AntwerpOutlet",2022-01-31,"eb4272811269d5e",1,"2022","01"
"GhentBoutique",2022-01-31,"eb4272811269d5e",1,"2022","01"
"NamurPoint",2022-01-31,"eb4272811269d5e",1,"2022","01"
"CharleroiDepot",2022-04-01,"eb5cb4527c1f35f",1,"2022","04"
"OstendStore",2022-04-01,"eb5cb4527c1f35f",1,"2022","04"
"AntwerpOutlet",2022-04-03,"eb5cb4527c1f35f",1,"2022","04"
"online",2022-02-20,"eb5d5585e9c819e",1,"2022","02"
"online",2022-02-20,"eb5d5585e9c819e",1,"2022","02"
"online",2022-02-21,"eb5d5585e9c819e",1,"2022","02"
"KortrijkShowroom",2022-03-04,"eb685ebc6571860",1,"2022","03"
"MonsPlaza",2022-03-11,"eb685ebc6571860",2,"2022","03"
"MonsPlaza",2018-01-12,"eb685ebc6571860",1,"2018","01"
"BruggeSquare",2022-03-11,"eb685ebc6571860",1,"2022","03"
"MonsPlaza",2022-03-12,"eb685ebc6571860",1,"2022","03"
"AalstEmporium",2022-03-12,"eb685ebc6571860",1,"2022","03"
"AntwerpOutlet",2022-03-12,"eb685ebc6571860",1,"2022","03"
"MechelenCenter",2022-03-13,"eb685ebc6571860",1,"2022","03"
"GenkGallery",2022-04-02,"eb69c70f720074d",1,"2022","04"
"BrusselsMart",2022-04-02,"eb69c70f720074d",1,"2022","04"
"MonsPlaza",2022-04-02,"eb69c70f720074d",1,"2022","04"
"OstendStore",2022-04-02,"eb69c70f720074d",1,"2022","04"
"KortrijkShowroom",2022-04-02,"eb69c70f720074d",1,"2022","04"
"NamurPoint",2022-04-02,"eb69c70f720074d",1,"2022","04"
"BrusselsMart",2022-04-02,"eb69c70f720074d",1,"2022","04"
"CharleroiDepot",2022-04-02,"eb69c70f720074d",1,"2022","04"
"BrusselsMart",2022-04-02,"eb69c70f720074d",-1,"2022","04"
"MonsPlaza",2022-04-02,"eb69c70f720074d",1,"2022","04"
"AalstEmporium",2022-04-03,"eb69c70f720074d",1,"2022","04"
"AalstEmporium",2022-04-10,"eb69c70f720074d",1,"2022","04"
"GenkGallery",2022-04-10,"eb69c70f720074d",1,"2022","04"
"BrusselsMart",2022-04-10,"eb69c70f720074d",1,"2022","04"
"GenkGallery",2022-04-10,"eb69c70f720074d",1,"2022","04"
"GhentBoutique",2022-04-10,"eb69c70f720074d",2,"2022","04"
"KortrijkShowroom",2022-04-10,"eb69c70f720074d",1,"2022","04"
"Franchise_NL",2022-04-10,"eb69c70f720074d",1,"2022","04"
"BrusselsMart",2022-04-11,"eb69c70f720074d",1,"2022","04"
"CharleroiDepot",2022-04-11,"eb69c70f720074d",1,"2022","04"
"TournaiShop",2022-04-11,"eb69c70f720074d",1,"2022","04"
"GhentBoutique",2022-04-11,"eb69c70f720074d",1,"2022","04"
"GhentBoutique",2022-04-11,"eb69c70f720074d",1,"2022","04"
"MonsPlaza",2022-04-11,"eb69c70f720074d",1,"2022","04"
"AntwerpOutlet",2022-01-21,"eb7668e6220592e",1,"2022","01"
"KortrijkShowroom",2022-02-20,"eb87db954a31744",1,"2022","02"
"NamurPoint",2022-02-20,"eb87db954a31744",1,"2022","02"
"BrusselsMart",2022-02-20,"eb87db954a31744",1,"2022","02"
"online",2022-02-20,"eb87db954a31744",1,"2022","02"
"TournaiShop",2022-02-21,"eb87db954a31744",1,"2022","02"
"AntwerpOutlet",2022-02-21,"eb87db954a31744",1,"2022","02"
"LiegeHub",2022-02-21,"eb87db954a31744",1,"2022","02"
"MechelenCenter",2022-02-21,"eb87db954a31744",1,"2022","02"
"CharleroiDepot",2022-02-21,"eb87db954a31744",1,"2022","02"
"NamurPoint",2022-02-21,"eb87db954a31744",1,"2022","02"
"AntwerpOutlet",2022-02-21,"eb87db954a31744",1,"2022","02"
"online",2022-02-21,"eb87db954a31744",1,"2022","02"
"AalstEmporium",2022-02-21,"eb87db954a31744",1,"2022","02"
"online",2022-02-21,"eb87db954a31744",1,"2022","02"
"BrusselsMart",2022-02-21,"eb87db954a31744",1,"2022","02"
"AntwerpOutlet",2022-02-21,"eb87db954a31744",1,"2022","02"
"online",2022-02-21,"eb87db954a31744",1,"2022","02"
"online",2022-02-21,"eb87db954a31744",1,"2022","02"
"TournaiShop",2022-02-21,"eb87db954a31744",1,"2022","02"
"online",2022-02-22,"eb87db954a31744",1,"2022","02"
"CharleroiDepot",2022-02-22,"eb87db954a31744",1,"2022","02"
"TournaiShop",2022-03-01,"eb87db954a31744",1,"2022","03"
"KortrijkShowroom",2022-03-01,"eb87db954a31744",1,"2022","03"
"LeuvenStyles",2022-03-01,"eb87db954a31744",1,"2022","03"
"TournaiShop",2022-03-01,"eb87db954a31744",1,"2022","03"
"online",2022-03-01,"eb87db954a31744",1,"2022","03"
"CharleroiDepot",2022-03-02,"eb87db954a31744",1,"2022","03"
"MonsPlaza",2022-03-02,"eb87db954a31744",1,"2022","03"
"online",2022-03-02,"eb87db954a31744",-1,"2022","03"
"AntwerpOutlet",2022-03-02,"eb87db954a31744",1,"2022","03"
"online",2022-03-02,"eb87db954a31744",1,"2022","03"
"HasseltFashions",2022-03-02,"eb87db954a31744",1,"2022","03"
"online",2022-03-03,"eb9806e465ba441",1,"2022","03"
"online",2022-03-11,"eb9806e465ba441",-1,"2022","03"
"Franchise_NL",2022-04-02,"eb9d3d179167078",1,"2022","04"
"Franchise_NL",2022-04-02,"eb9d3d179167078",1,"2022","04"
"Franchise_NL",2022-04-11,"eb9d3d179167078",-1,"2022","04"
"OstendStore",2022-05-01,"ebac9fc7d85299a",1,"2022","05"
"BrusselsMart",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"GhentBoutique",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"NamurPoint",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"GenkGallery",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"MechelenCenter",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"CharleroiDepot",2018-01-12,"ebac9fc7d85299a",1,"2018","01"
"KortrijkShowroom",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"CharleroiDepot",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"TournaiShop",2018-01-12,"ebac9fc7d85299a",1,"2018","01"
"CharleroiDepot",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"KortrijkShowroom",2018-01-12,"ebac9fc7d85299a",1,"2018","01"
"MonsPlaza",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"MonsPlaza",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"OstendStore",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"TournaiShop",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"TournaiShop",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"LiegeHub",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"TournaiShop",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"AalstEmporium",2018-01-12,"ebac9fc7d85299a",1,"2018","01"
"OstendStore",2022-05-02,"ebac9fc7d85299a",-1,"2022","05"
"CharleroiDepot",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"BrusselsMart",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"MechelenCenter",2022-05-02,"ebac9fc7d85299a",2,"2022","05"
"BrusselsMart",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"OstendStore",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"MechelenCenter",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"HasseltFashions",2018-01-12,"ebac9fc7d85299a",1,"2018","01"
"MonsPlaza",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"OstendStore",2022-05-02,"ebac9fc7d85299a",1,"2022","05"
"LeuvenStyles",2022-05-03,"ebac9fc7d85299a",1,"2022","05"
"LeuvenStyles",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"LiegeHub",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"LiegeHub",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"Franchise_NL",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"BruggeSquare",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"MonsPlaza",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"GhentBoutique",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"KortrijkShowroom",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"BrusselsMart",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"LiegeHub",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"AntwerpOutlet",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"Franchise_NL",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"BrusselsMart",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"CharleroiDepot",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"BrusselsMart",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"MechelenCenter",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"BrusselsMart",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"NamurPoint",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"OstendStore",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"Franchise_NL",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"OstendStore",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"Franchise_NL",2023-01-10,"ebac9fc7d85299a",1,"2023","01"
"HasseltFashions",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"Franchise_NL",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"Franchise_NL",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"LiegeHub",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"AntwerpOutlet",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"MonsPlaza",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"Franchise_NL",2023-01-11,"ebac9fc7d85299a",0,"2023","01"
"LiegeHub",2023-01-11,"ebac9fc7d85299a",2,"2023","01"
"TournaiShop",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"NamurPoint",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"BrusselsMart",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"AntwerpOutlet",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"GhentBoutique",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"LiegeHub",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"NamurPoint",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"BrusselsMart",2023-01-11,"ebac9fc7d85299a",1,"2023","01"
"online",2022-01-10,"ebc2d24c413056b",2,"2022","01"
"online",2022-01-10,"ebc2d24c413056b",2,"2022","01"
"online",2022-01-10,"ebc2d24c413056b",1,"2022","01"
"online",2022-01-10,"ebc2d24c413056b",2,"2022","01"
"online",2022-01-10,"ebc2d24c413056b",1,"2022","01"
"online",2022-01-10,"ebc2d24c413056b",2,"2022","01"
"GhentBoutique",2021-05-01,"ebc3707b902c272",1,"2021","05"
"OstendStore",2022-03-11,"ebc525aa724552a",1,"2022","03"
"LeuvenStyles",2022-03-11,"ebc525aa724552a",1,"2022","03"
"MonsPlaza",2022-03-11,"ebc525aa724552a",1,"2022","03"
"CharleroiDepot",2022-03-11,"ebc525aa724552a",1,"2022","03"
"MonsPlaza",2022-03-12,"ebc525aa724552a",1,"2022","03"
"CharleroiDepot",2022-03-12,"ebc525aa724552a",1,"2022","03"
"CharleroiDepot",2022-03-12,"ebc525aa724552a",1,"2022","03"
"CharleroiDepot",2018-01-12,"ebc525aa724552a",1,"2018","01"
"BrusselsMart",2022-03-12,"ebc525aa724552a",1,"2022","03"
"HasseltFashions",2022-03-13,"ebc525aa724552a",1,"2022","03"
"CharleroiDepot",2022-03-13,"ebc525aa724552a",1,"2022","03"
"BrusselsMart",2022-03-13,"ebc525aa724552a",1,"2022","03"
"MonsPlaza",2022-03-13,"ebc525aa724552a",1,"2022","03"
"online",2022-03-13,"ebc525aa724552a",1,"2022","03"
"online",2022-03-13,"ebc525aa724552a",1,"2022","03"
"MonsPlaza",2022-03-13,"ebc525aa724552a",1,"2022","03"
"MonsPlaza",2022-03-14,"ebc525aa724552a",1,"2022","03"
"CharleroiDepot",2022-03-14,"ebc525aa724552a",1,"2022","03"
"online",2022-03-14,"ebc525aa724552a",1,"2022","03"
"LiegeHub",2022-03-21,"ebc525aa724552a",1,"2022","03"
"LeuvenStyles",2022-03-21,"ebcabb530bb0072",1,"2022","03"
"online",2022-03-13,"ebd29aafc2fb7ec",1,"2022","03"
"BrusselsMart",2022-04-11,"ebd373ca06e9321",1,"2022","04"
"GhentBoutique",2022-04-20,"ebd373ca06e9321",1,"2022","04"
"Franchise_NL",2022-04-21,"ebd373ca06e9321",1,"2022","04"
"AntwerpOutlet",2022-04-12,"ebd4cf8225170b7",1,"2022","04"
"AntwerpOutlet",2022-04-12,"ebd4cf8225170b7",1,"2022","04"
"OstendStore",2022-04-02,"ebd7f7abfcef40f",1,"2022","04"
"AntwerpOutlet",2022-04-10,"ebd7f7abfcef40f",1,"2022","04"
"AntwerpOutlet",2022-02-20,"ebd8188888cd677",1,"2022","02"
"AntwerpOutlet",2022-02-21,"ebd8188888cd677",1,"2022","02"
"AntwerpOutlet",2022-03-01,"ebd8188888cd677",1,"2022","03"
"NamurPoint",2022-01-31,"ebed223cb52b689",1,"2022","01"
"GhentBoutique",2022-01-31,"ebed223cb52b689",1,"2022","01"
"LiegeHub",2022-01-31,"ebed223cb52b689",1,"2022","01"
"CharleroiDepot",2018-01-12,"ebed223cb52b689",1,"2018","01"
"MonsPlaza",2022-02-09,"ebed223cb52b689",1,"2022","02"
"AntwerpOutlet",2022-02-09,"ebed223cb52b689",1,"2022","02"
"AntwerpOutlet",2022-02-09,"ebed223cb52b689",1,"2022","02"
"HasseltFashions",2022-02-09,"ebed223cb52b689",1,"2022","02"
"MonsPlaza",2022-02-09,"ebed223cb52b689",1,"2022","02"
"AntwerpOutlet",2022-02-10,"ebed223cb52b689",1,"2022","02"
"Franchise_NL",2022-04-20,"ebeeeae7ee18461",1,"2022","04"
"AntwerpOutlet",2022-02-09,"ebf3dcae4fc4a56",1,"2022","02"
"OstendStore",2022-02-11,"ebf3dcae4fc4a56",1,"2022","02"
"NamurPoint",2022-05-02,"ebfcab53a1153cc",1,"2022","05"
"NamurPoint",2022-05-03,"ebfcab53a1153cc",1,"2022","05"
"NamurPoint",2023-01-11,"ebfcab53a1153cc",1,"2023","01"
"LeuvenStyles",2022-03-31,"ec08e290543b6ff",1,"2022","03"
"AntwerpOutlet",2022-04-01,"ec08e290543b6ff",1,"2022","04"
"online",2022-04-01,"ec08e290543b6ff",1,"2022","04"
"NamurPoint",2022-04-02,"ec08e290543b6ff",1,"2022","04"
"KortrijkShowroom",2022-04-02,"ec08e290543b6ff",1,"2022","04"
"BrusselsMart",2018-01-12,"ec08e290543b6ff",1,"2018","01"
"NamurPoint",2022-04-03,"ec08e290543b6ff",1,"2022","04"
"LiegeHub",2022-04-10,"ec08e290543b6ff",1,"2022","04"
"AntwerpOutlet",2022-04-23,"ec13af50df1e980",1,"2022","04"
"CharleroiDepot",2022-04-30,"ec13af50df1e980",1,"2022","04"
"BrusselsMart",2022-04-30,"ec13af50df1e980",-1,"2022","04"
"online",2022-01-31,"ec15d5cde9d7379",1,"2022","01"
"online",2022-01-31,"ec15d5cde9d7379",1,"2022","01"
"online",2022-02-01,"ec15d5cde9d7379",1,"2022","02"
"LiegeHub",2022-02-01,"ec175b47691dbde",1,"2022","02"
"BrusselsMart",2022-02-09,"ec175b47691dbde",1,"2022","02"
"LiegeHub",2022-02-10,"ec175b47691dbde",1,"2022","02"
"LiegeHub",2022-02-10,"ec175b47691dbde",1,"2022","02"
"LiegeHub",2022-02-10,"ec175b47691dbde",1,"2022","02"
"LiegeHub",2022-02-10,"ec175b47691dbde",1,"2022","02"
"CharleroiDepot",2022-02-21,"ec261ea91b0d91b",1,"2022","02"
"CharleroiDepot",2022-02-21,"ec261ea91b0d91b",1,"2022","02"
"BrusselsMart",2022-02-01,"ec3011dd52aa29a",1,"2022","02"
"AntwerpOutlet",2022-03-31,"ec3634cee9b5a91",1,"2022","03"
"MechelenCenter",2021-02-20,"ec391f353bf2000",1,"2021","02"
"BrusselsMart",2021-02-20,"ec391f353bf2000",1,"2021","02"
"KortrijkShowroom",2021-02-21,"ec391f353bf2000",1,"2021","02"
"MonsPlaza",2021-02-21,"ec391f353bf2000",1,"2021","02"
"BruggeSquare",2021-02-21,"ec391f353bf2000",1,"2021","02"
"AntwerpOutlet",2021-02-21,"ec391f353bf2000",1,"2021","02"
"MechelenCenter",2021-02-21,"ec391f353bf2000",1,"2021","02"
"BrusselsMart",2021-02-21,"ec391f353bf2000",1,"2021","02"
"GenkGallery",2021-02-21,"ec391f353bf2000",1,"2021","02"
"TournaiShop",2021-02-21,"ec391f353bf2000",1,"2021","02"
"TournaiShop",2021-02-21,"ec391f353bf2000",1,"2021","02"
"OstendStore",2021-02-22,"ec391f353bf2000",1,"2021","02"
"TournaiShop",2021-03-01,"ec391f353bf2000",1,"2021","03"
"TournaiShop",2021-03-01,"ec391f353bf2000",-1,"2021","03"
"AntwerpOutlet",2021-03-01,"ec391f353bf2000",1,"2021","03"
"BrusselsMart",2021-03-01,"ec391f353bf2000",1,"2021","03"
"TournaiShop",2021-03-01,"ec391f353bf2000",1,"2021","03"
"online",2021-03-01,"ec391f353bf2000",1,"2021","03"
"OstendStore",2021-03-01,"ec391f353bf2000",1,"2021","03"
"online",2021-03-01,"ec391f353bf2000",1,"2021","03"
"LiegeHub",2021-03-02,"ec391f353bf2000",1,"2021","03"
"AntwerpOutlet",2022-02-19,"ec3e7a8f7dd3049",1,"2022","02"
"AntwerpOutlet",2022-02-19,"ec3e7a8f7dd3049",1,"2022","02"
"AntwerpOutlet",2022-02-21,"ec3e7a8f7dd3049",1,"2022","02"
"MechelenCenter",2022-02-21,"ec3e7a8f7dd3049",1,"2022","02"
"BrusselsMart",2022-02-21,"ec3e7a8f7dd3049",1,"2022","02"
"online",2022-02-21,"ec3e7a8f7dd3049",1,"2022","02"
"BrusselsMart",2022-02-21,"ec3e7a8f7dd3049",1,"2022","02"
"online",2022-02-21,"ec3e7a8f7dd3049",1,"2022","02"
"AntwerpOutlet",2022-02-21,"ec3e7a8f7dd3049",1,"2022","02"
"LiegeHub",2022-02-22,"ec3e7a8f7dd3049",1,"2022","02"
"online",2022-02-22,"ec3e7a8f7dd3049",1,"2022","02"
"AntwerpOutlet",2022-02-19,"ec5cf4cfb0fe8bb",1,"2022","02"
"AntwerpOutlet",2022-02-21,"ec5cf4cfb0fe8bb",1,"2022","02"
"AntwerpOutlet",2022-02-21,"ec5cf4cfb0fe8bb",1,"2022","02"
"AntwerpOutlet",2022-02-22,"ec5cf4cfb0fe8bb",1,"2022","02"
"AntwerpOutlet",2022-03-01,"ec5cf4cfb0fe8bb",1,"2022","03"
"NamurPoint",2022-04-01,"ec6d1e15e268bb0",1,"2022","04"
"NamurPoint",2022-04-02,"ec6d1e15e268bb0",1,"2022","04"
"GhentBoutique",2022-04-02,"ec6d1e15e268bb0",1,"2022","04"
"GhentBoutique",2022-04-03,"ec6d1e15e268bb0",1,"2022","04"
"NamurPoint",2018-01-12,"ec6d1e15e268bb0",1,"2018","01"
"online",2022-02-11,"ec6eb56165be597",1,"2022","02"
"GhentBoutique",2022-02-11,"ec6eb56165be597",1,"2022","02"
"GhentBoutique",2022-02-11,"ec6eb56165be597",1,"2022","02"
"OstendStore",2022-02-11,"ec6eb56165be597",1,"2022","02"
"OstendStore",2022-02-12,"ec6eb56165be597",1,"2022","02"
"HasseltFashions",2022-02-12,"ec6eb56165be597",1,"2022","02"
"LeuvenStyles",2022-02-12,"ec6eb56165be597",1,"2022","02"
"BruggeSquare",2022-02-19,"ec6eb56165be597",1,"2022","02"
"AalstEmporium",2022-02-19,"ec6eb56165be597",1,"2022","02"
"AntwerpOutlet",2022-02-20,"ec6eb56165be597",1,"2022","02"
"online",2022-02-20,"ec6eb56165be597",1,"2022","02"
"MechelenCenter",2022-02-20,"ec6eb56165be597",1,"2022","02"
"BrusselsMart",2022-02-20,"ec6eb56165be597",1,"2022","02"
"online",2022-02-20,"ec6eb56165be597",1,"2022","02"
"CharleroiDepot",2022-02-20,"ec6eb56165be597",1,"2022","02"
"BruggeSquare",2022-01-31,"ec743387106613d",1,"2022","01"
"online",2022-02-01,"ec743387106613d",1,"2022","02"
"CharleroiDepot",2022-02-01,"ec743387106613d",1,"2022","02"
"CharleroiDepot",2022-02-01,"ec743387106613d",1,"2022","02"
"online",2022-02-02,"ec743387106613d",-1,"2022","02"
"AalstEmporium",2022-01-20,"ec7a24ae866c149",1,"2022","01"
"BruggeSquare",2022-01-20,"ec7a24ae866c149",1,"2022","01"
"online",2022-01-21,"ec7a24ae866c149",1,"2022","01"
"online",2022-01-21,"ec7a24ae866c149",-1,"2022","01"
"MechelenCenter",2022-01-21,"ec7a24ae866c149",1,"2022","01"
"MechelenCenter",2022-01-22,"ec7a24ae866c149",1,"2022","01"
"CharleroiDepot",2022-01-22,"ec7a24ae866c149",1,"2022","01"
"CharleroiDepot",2022-01-30,"ec7a24ae866c149",1,"2022","01"
"AntwerpOutlet",2022-04-11,"ec864cd73584051",3,"2022","04"
"AntwerpOutlet",2022-04-11,"ec864cd73584051",3,"2022","04"
"AntwerpOutlet",2022-04-11,"ec864cd73584051",3,"2022","04"
"AntwerpOutlet",2022-04-11,"ec864cd73584051",3,"2022","04"
"AntwerpOutlet",2022-04-11,"ec864cd73584051",3,"2022","04"
"AntwerpOutlet",2022-04-11,"ec864cd73584051",3,"2022","04"
"AntwerpOutlet",2022-04-12,"ec864cd73584051",1,"2022","04"
"MechelenCenter",2022-04-13,"ec864cd73584051",1,"2022","04"
"AntwerpOutlet",2022-04-20,"ec864cd73584051",1,"2022","04"
"LeuvenStyles",2022-01-31,"ec90abf43c61d25",1,"2022","01"
"LeuvenStyles",2022-01-31,"ec90abf43c61d25",1,"2022","01"
"LiegeHub",2022-02-01,"ec90abf43c61d25",1,"2022","02"
"LeuvenStyles",2022-02-01,"ec90abf43c61d25",1,"2022","02"
"AntwerpOutlet",2022-02-01,"ec90abf43c61d25",1,"2022","02"
"KortrijkShowroom",2022-02-01,"ec90abf43c61d25",1,"2022","02"
"KortrijkShowroom",2022-02-01,"ec90abf43c61d25",1,"2022","02"
"OstendStore",2022-02-01,"ec90abf43c61d25",1,"2022","02"
"LeuvenStyles",2022-02-01,"ec90abf43c61d25",1,"2022","02"
"HasseltFashions",2022-02-01,"ec90abf43c61d25",1,"2022","02"
"HasseltFashions",2022-02-01,"ec90abf43c61d25",1,"2022","02"
"GhentBoutique",2022-02-01,"ec90abf43c61d25",1,"2022","02"
"KortrijkShowroom",2022-02-01,"ec90abf43c61d25",-1,"2022","02"
"NamurPoint",2022-02-01,"ec90abf43c61d25",1,"2022","02"
"KortrijkShowroom",2022-02-01,"ec90abf43c61d25",1,"2022","02"
"OstendStore",2022-02-01,"ec90abf43c61d25",1,"2022","02"
"MonsPlaza",2022-02-02,"ec90abf43c61d25",1,"2022","02"
"AalstEmporium",2022-02-02,"ec90abf43c61d25",1,"2022","02"
"KortrijkShowroom",2018-01-12,"ec90abf43c61d25",1,"2018","01"
"KortrijkShowroom",2018-01-12,"ec90abf43c61d25",1,"2018","01"
"GhentBoutique",2022-02-09,"ec90abf43c61d25",1,"2022","02"
"BrusselsMart",2022-02-09,"ec90abf43c61d25",1,"2022","02"
"MonsPlaza",2022-02-09,"ec90abf43c61d25",1,"2022","02"
"AalstEmporium",2022-02-09,"ec90abf43c61d25",1,"2022","02"
